title,overview,genres,poster_path,vote_average,genres_cleaned
Butch Cassidy and the Sundance Kid,"As the west rapidly becomes civilized, a pair of outlaws in 1890s Wyoming find themselves pursued by a posse and decide to flee to South America in hopes of evading the law.","['Adventure', 'Western', 'Crime', 'Drama', 'History']",/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,7.62,[]
Horizon: An American Saga - Chapter 1,"In 1859, families discover the lure of the Old West as they settle in territories from Wyoming to Kansas. Meanwhile, a gruff cowboy finds himself on the run with a prostitute and a young boy after killing a fellow gunman.","['Western', 'Drama']",/posWMQwX1HCIK26TGL3niJp5fg0.jpg,6.817,[]
Days of Thunder,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.","['Adventure', 'Action', 'Drama']",/8UvcoeMJag8UWGF8sg7eYspzq0Q.jpg,6.351,[]
Gangster Squad,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart.","['Crime', 'Drama', 'Action', 'Thriller']",/wAuQNTBFBu2yXZsX6yLhUPiwTlW.jpg,6.38,[]
Pineapple Express,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,"['Action', 'Comedy', 'Crime']",/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg,6.645,[]
Avengers Confidential: Black Widow & Punisher,"When the Punisher takes out a black-market weapons dealer, he stumbles upon a far-reaching terrorist plot devised by a group known as Leviathan.","['Animation', 'Science Fiction', 'Action']",/wJcyYVRPZDOZOD2w0r2R6wuZqqN.jpg,6.35,[]
Walking Tall,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.","['Adventure', 'Drama', 'Action', 'Thriller']",/2sdmKtRz2SlGSLxxZDePKm5zxus.jpg,6.314,[]
Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,['Horror'],/hF6ORyihtAWHqKkIQI8BSpLQyON.jpg,5.892,[]
Outside the Wire,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.","['Thriller', 'Action', 'Science Fiction']",/6XYLiMxHAaCsoyrVo38LBWMw2p8.jpg,6.356,[]
Altered,"In an alternate present, genetically enhanced humans dominate society. Outcasts Leon and Chloe fight for justice against corrupt politicians exploiting genetic disparity, risking everything to challenge the oppressive system.","['Science Fiction', 'Action']",/6QlAcGRaUrgHcZ4WTBh5lsPnzKx.jpg,5.839,[]
Tokyo Noir,"Three tales that center around sex and citizens of Tokyo: A repressed woman embraces her sexuality, (""Birthday""),  an unexpected reunion disrupts a sex worker's routine (""Night Lovers""), and a sex blogger discovers connection in the depths of loneliness (""Girl's Life"").",['Drama'],/oHj7aBC69PbraXgjCM6EysL8zbj.jpg,9.0,[]
On the Beach,"In a summer in Shonan village, Sumiko is the daughter of an important upper-class Shikishima family, she loves to paint pictures, is going through a cooling-off of an arranged marriage that did not work out. However, she feels attraction for Nishina a rough and obscene man ...  On the other hand, the younger sister, Naomi Sumiko is envious of her sister for her beauty. Naomi feels ugly since all men seem to like Sumiko. Both sisters then become embroiled in a major problem in discovering the real intentions of Nishina, a man who hides behind a mask to rape women.",['Drama'],/ksl1d50FUHaqNuNnmHSNdPrYyYl.jpg,5.6,[]
Bad Times at the El Royale,"Lake Tahoe, 1969. Seven strangers, each one with a secret to bury, meet at El Royale, a decadent motel with a dark past. In the course of a fateful night, everyone will have one last shot at redemption.","['Thriller', 'Mystery', 'Crime']",/qExufIc4Rw0e4xdVZlhMdmEDGES.jpg,6.846,[]
The Woman in Cabin 10,"On a lavish yacht for an assignment, a journalist sees a passenger go overboard. But when no one believes her, she risks her life to uncover the truth.","['Mystery', 'Thriller', 'Crime']",/4kpdyePOlcELQQJcxXPF5GB1Adw.jpg,6.185,[]
The Secret Path,"14-year-old Jo Ann Foley lives in squalor in a rural Southern community during World War II. Abused by her bootlegging grandfather Hank, Jo Ann has, like her mother Marie, been forced into a life of prostitution. Periodically escaping her miserable existence, Jo Ann finds comfort, security, and genuine love with a poor but proud African American couple: Honey and Too Tall.","['Drama', 'TV Movie']",/syrovXmCyrxSgzDgAVqZa4eac4V.jpg,7.458,[]
The Train Robbers,"A gunhand named Lane is hired by a widow, Mrs. Lowe, to find gold stolen by her deceased husband so that she may return it and clear the family name.","['Western', 'Action', 'Adventure']",/cN4R7PZ85WrravE8eHu8qNc7JVG.jpg,6.333,[]
Horrible High Heels,"Someone has been skinning dead bodies and using their hide to make shoes. All of a sudden, a shoe factory whose business has been on the low side for some time improves tremendously.","['Horror', 'Crime']",/3aAjnQIfN10t6vuYHuflQAMbDYm.jpg,4.5,[]
The Secret: Dare to Dream,"A widow with three children hires a handyman to fix her house during a major storm. When not doing home repairs, he shares his philosophy of believing in the power of the universe to deliver what we want.","['Drama', 'Romance']",/5mCqEeBA0MW7H6akFrFQXJu68rU.jpg,7.305,[]
The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.","['Horror', 'Thriller']",/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,5.992,[]
Doraemon: Nobita's Secret Gadget Museum,"Doraemon and his friends travel to the 22nd century to look for his golden bell, which was stolen by a notorious thief called Kaito DX.","['Adventure', 'Family', 'Animation', 'Comedy', 'Fantasy', 'Science Fiction']",/cOPhayPb0YzO8GfC4sNmntV9FWE.jpg,6.48,[]
The Campaign,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,['Comedy'],/jMWjJ13sFTT07DwjNlqh8VY4sK6.jpg,5.84,[]
Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.","['Action', 'Thriller', 'Crime']",/AirrhRJjHwytOV0pdLu7YZ4DEyr.jpg,6.966,[]
Cruel Intentions 2,"After his precocious behavior has gotten him bounced out of one more in a string of exclusive private schools, 16-year old Sebastian Valmont has arrived in New York City to live with his father and stepmother. The cunning and handsome Sebastian may have met his match, however, in his equally manipulative and beautiful stepsister Kathryn Merteuil.",['Drama'],/soO0nrnh9lEdTgGFBT0IIvejwcK.jpg,5.078,[]
Philadelphia,"Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops, their courage overcomes the prejudice and corruption of their powerful adversaries.",['Drama'],/5RLPhlKVmoggebXqizgKqwtmRvJ.jpg,7.715,[]
Unexpected Challenges,"Retired Win Kao used to be reknowned as the ""Prince of Golf"" for over a decade, but now suffers from financial hardship when his golf facilities store hits hard times. Reluctant to seek help because of his pride, he finally approaches strong career girl Jenny Wu after his economic situation hits the headlines in the local newspaper. Win blames Zsa-zsa for the story, the journalist who is dating his son Charles, and begins a campaign to separate them. But his son's relationship seems sincere and reminds him of his lost love with May, his childhood sweetheart who had committed suicide after she gets pregnant and her parents forbid their love.",['Drama'],/xSeBjr0JGhPqkkqmxSBQ16YIely.jpg,5.0,[]
Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.","['Comedy', 'Drama']",/niNdhTpPHSgw22tK0PLjQMV640v.jpg,7.694,[]
Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Owl convinces Pooh, Tigger, Rabbit, Piglet, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to rescue him.","['Animation', 'Family', 'Adventure', 'Comedy']",/xlFs85nq62jeR4a9iHNGB113m6x.jpg,6.9030000000000005,[]
The Last Whale Singer,"When a monstrous creature escapes from a melting iceberg, a self-doubting teenage humpback whale must face his greatest fears and dive into the darkest depths with his friends, to discover the mystical song that can save the oceans from destruction.","['Adventure', 'Animation', 'Family']",/pRLjnxFviHmzP8RvWq0PlLeQnc6.jpg,9.0,[]
Happy End,"When a wife becomes the breadwinner of her family after her husband loses his job, adultery becomes part of her life.","['Drama', 'Romance']",/oHqmSc7J9w4ZhoXyoSrpYWoxSTr.jpg,6.615,[]
The King's Daughter,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.","['Fantasy', 'Adventure', 'Family']",/sZ3ZxAjy26ZEo3WM4JFdOkoE5sS.jpg,6.992,[]
2073,"Inspired by Chris Marker's iconic 1962 featurette La Jetée; the year is 2073—a not-so-distant dystopian future—and the setting is New San Francisco, the scorched-earth tech-dominant police state where democracy and personal freedom have been well and truly obliterated.","['Thriller', 'Science Fiction']",/l67ir3kU53FYd6Vjwhqrkih1H1P.jpg,6.784,[]
Detective Conan: Dimensional Sniper,"A rash of sniper attacks leaves the streets of Tokyo empty and the public terrified to go outside. It’s up to Conan and his friends to find the culprit, but the case goes deeper than it seems. Military cover-ups, conspiracies and murder abound in this fast-paced, thrilling mystery!","['Animation', 'Action', 'Drama', 'Mystery']",/d08RKnmdcoCwlHOezazli8hmJH6.jpg,6.816,[]
The President's Cake,"While people across 1990s Iraq struggle to survive the war and food shortages, Saddam Hussein requires each school in the country to prepare a cake to celebrate his birthday. Despite her efforts to avoid getting picked, 9-year-old Lamia is chosen among her classmates. The young girl must now use her wits and imagination to gather ingredients for the mandatory cake or face the consequences.",['Drama'],/abdw51gf1oy3UWllAwqGl6WdkiS.jpg,7.4,[]
Cruel Intentions 3,"Meet Cassie, Jason and Patrick, three amoral college students who, through a series of sexual wagers, take malicious pleasure in ruining the lives of their fellow classmates.",['Drama'],/pxjJf3QnZxe3EO8NuwEeK0Yldcd.jpg,4.824,[]
Megan Is Missing,"Fourteen-year–old Megan and her best friend Amy spend a lot of time on the internet, posting videos of themselves and chatting with guys online. One night Megan chats with a guy named Josh who convinces her to meet him for a date. The next day, Megan is missing—forever. Based on actual cases of child abduction.","['Drama', 'Horror', 'Thriller']",/lDmIqn0HJDjQJZDZaofuyaAnw2X.jpg,6.2,[]
Chocolate,"Zen, an autistic teenage girl with powerful martial arts skills, gets money to pay for her sick mother Zin's treatment by seeking out all the people who owe Zin money and making them pay.","['Action', 'Crime']",/t6G2SGFZArIkMibcpGV9K8ke7rV.jpg,7.3,[]
Cry-Baby,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.,"['Comedy', 'Romance']",/d2QusoWfW4azJtHtJkyLMGSv33n.jpg,6.534,[]
Halloween Kills,"Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster.",['Horror'],/ir9eyz1mtgsohjvo7UYtqUfFuES.jpg,6.408,[]
Stonehearst Asylum,"An Oxford Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.","['Thriller', 'Mystery', 'Horror']",/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg,6.848,[]
The Promised Land,"Denmark, 1755. Captain Ludvig Kahlen sets out to conquer a Danish heath reputed to be uncultivable, with an impossible goal: to establish a colony in the name of the king, in exchange for a royal title. A single-minded ambition that the ruthless lord of the region will relentlessly seek to put down. Kahlen's fate hangs in the balance: will his endevours bring him wealth and honour, or cost him his life...?","['Action', 'Drama', 'History']",/okVwls2laPGOsLKKhXQCEiTBwpw.jpg,7.678,[]
Crooked House,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.","['Mystery', 'Crime', 'Thriller']",/AewyKG2cvgZQBG4XU6SVomfu1k5.jpg,6.381,[]
S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.","['Action', 'Thriller', 'Crime']",/bon63yPVIgUFLP2653Dg9GCOJLJ.jpg,6.16,[]
The Dirty Dozen,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.","['Action', 'Adventure', 'War']",/tFWWsuhp22zJ6OG6QepJIiPUfeF.jpg,7.6,[]
Attack on Titan II: End of the World,"Eren Yeager leaves to restore a break in the wall destroyed by a Titan. He comes under attack by the Titans and is cornered. Shikishima comes to his aid. The titans never stops attacking.  Eren is now injured and tries to protect Armin, but is swallowed by a titan. A Titan with black hair appears and begins to expel the other titans.","['Horror', 'Science Fiction', 'Action']",/l9cJ5PKEkVJb6YUCiURtcMbTQ5D.jpg,6.219,[]
With Love,"Sathya reluctantly agrees to a blind date arranged by his sister and meets Monisha. They discover they attended the same school years ago. Bonding over shared memories and old crushes, they reconnect with their past and grow closer.","['Romance', 'Comedy']",/84rCbRiY7cXwDO8lAXp5MIxuok5.jpg,6.9,[]
Society of the Snow,"On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.","['Drama', 'History']",/2e853FDVSIso600RqAMunPxiZjq.jpg,7.971,[]
Drifter,"Moritz follows a boyfriend to Berlin and is soon abandoned by him. Alone in the big city, he embarks on a journey through a wide range of queer experience. Only through a new circle of queer friends does he develop his own ideas of sexuality and masculinity, leading him to a clearer self-identity.",['Drama'],/7BYYRIeaCxPIYuBIhSz9Zc5H1u8.jpg,5.2,[]
Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.","['Comedy', 'Family']",/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,5.943,[]
Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.","['Thriller', 'Horror']",/aOu6PJVO9RyGAzdUwG6fupu0gpz.jpg,6.996,[]
He Sees You When You're Sleeping,"Chester returns to the home of his estranged and hideously over-privileged family at Christmas, only to find an unknown killer disguised in a Santa outfit is stalking and killing family members one by one, in order to claim the huge family fortune. Which one of them is the killer?",['Horror'],/z3eKq2GqVnqZCK0j1gnHQ8GbK7k.jpg,7.167,[]
Dora and the Lost City of Gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.","['Family', 'Comedy', 'Adventure']",/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,6.633,[]
A Goofy Movie,"Goofy’s teenage son Max is desperate to impress his crush and fit in at school. After well-meaning but ignorant Goofy suddenly whisks him away on a cross-country road trip—messing up Max’s first date plans in the process—Goofy’s old-school parenting and Max’s desire for independence lead to a vacation of hilarious mishaps, as they both learn to see eye to eye and listen to each other.","['Adventure', 'Comedy', 'Romance', 'Animation', 'Family']",/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,7.034,[]
Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.","['Western', 'Drama']",/2J9QEqdJWjL2etOf6Kf7n33PUK4.jpg,6.849,[]
2010,"While planet Earth poises on the brink of nuclear self-destruction, a team of Russian and American scientists aboard the Leonov hurtles to a rendezvous with the still-orbiting Discovery spacecraft and its sole known survivor, the homicidal computer HAL.","['Thriller', 'Science Fiction']",/mEWKXuCMv7mFMxXVSTI3v8UOQuq.jpg,6.659,[]
The Incredible Burt Wonderstone,"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",['Comedy'],/Bl95sg5Ljo3Hu9SSL0JOvLerLh.jpg,5.748,[]
My Girl,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...","['Comedy', 'Drama']",/qyJJNHteA7BUwQSey05t7qP4vRV.jpg,7.4,[]
Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",['Comedy'],/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,6.178,[]
Snitch,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.","['Action', 'Drama', 'Thriller']",/1suKSCm8gVUIIOh4MgtWAtzkMe4.jpg,6.123,[]
Tazza: The Hidden Card,"Dae-gil has been skilled with his hands and has shown a strong desire for winning ever since he was a child. He will succeed his uncle and jump into the world of Tazza, risking his life in competition.","['Crime', 'Drama']",/lWiOBlD8NSuOJRQAZHOzPRFrwa5.jpg,7.1,[]
Full of It,"A teenager tells outrageous lies at his new high school, only to have them suddenly come true.","['Comedy', 'Family', 'Drama']",/7N96JPo7psxZVpI8axl1gSeJQ7l.jpg,5.297,[]
Back to the Past,"In the Qin Dynasty, time-traveller Hong Siu-lung has lived in seclusion with his family for twenty years. Yet every step he takes remains under the watchful eye of his former disciple, now the Qin Emperor. On the brink of ultimate power after conquering the six warring states, the emperor is suddenly ambushed by a mysterious team wielding advanced weapons clearly originating from Hong’s time. Drawn together by fate again, Hong and Qin Emperor are forced to confront the long-buried conflict between them, because the future now depends on how they settle their past.","['Science Fiction', 'Action', 'Comedy']",/h3OUaPfCaFmzwB2eMHik50RsXlP.jpg,6.0,[]
The Bad Seed,"Air Force Colonel Kenneth Penmark and his wife, Christine, adore their daughter Rhoda, despite her secret tendency for selfishness. Christine keeps her knowledge of her daughter's darker side to herself, but when a schoolmate of Rhoda's dies mysteriously, her self-deception unravels.","['Thriller', 'Drama', 'Horror']",/iAgSkpZslQ2s3onL9TaHbyWygtC.jpg,7.131,[]
Ella Enchanted,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.","['Family', 'Fantasy', 'Comedy']",/7AyNzwSEpJEG1gBdgwRfXi1cjs8.jpg,6.5,[]
Vampire Hunter D,"In a far-future time ruled by the supernatural, a young girl requests the help of a vampire hunter to kill the vampire who has bitten her and thus prevent her from becoming a vampire herself.","['Animation', 'Fantasy', 'Horror']",/5Ni9RhIs6cLUrBLwdrqZ2fUFimS.jpg,6.6,[]
Doraemon: Nobita and the Galaxy Super-express,Doraemon went missing for 3 days. But it turns out later that he went to the 22nd century to buy a mystery galactic express train ticket whose destination is a secret until the passengers arrive there and see for themselves.,"['Animation', 'Science Fiction', 'Action', 'Family', 'Adventure', 'Fantasy']",/moqO24uCB0k6q4qPyAwb7O0xeWM.jpg,7.491,[]
The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.","['Action', 'Thriller', 'Crime']",/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,6.554,[]
Young and Dangerous,"Five young hoodlums sing karaoke, murder, joke around, get beaten up, win and lose women, and learn the value of blind loyalty.","['Action', 'Crime']",/jLfEVzChm3akXJNhyQGWGrmEjd4.jpg,6.6,[]
Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,"['Action', 'Fantasy', 'Horror', 'Comedy', 'Thriller']",/tkl7n5r542S40hnYDI27lGNCACu.jpg,6.739,[]
Menantu dan Mertua,,"['Drama', 'Romance']",/yFWFj59VxAWspKQAfcbvCj00oC.jpg,0.0,[]
Comic 8 Revolution: Santet K4bin3t,"When two evil shamans use black magic to curse and control the government, eight agents disguised as staff members try to stop their plan.","['Action', 'Comedy', 'Fantasy', 'Horror']",/p5Rww9JrI2O3wDdQK16yPdptbKI.jpg,5.167,[]
Big Tits Mom Friend,"After divorce from her husband, Na-yeon, who lived with her son Dong-jin, suffered from a business failure. At the request of a junior democrat who has nowhere to go, four people live together for a while. Hyung-cheol tries to sex with Min-ju, but is rejected. Hyung-cheol, who is idle without knowing the date, is dissatisfied, I'm going out saying I'm looking for a job even by myself. There are only Nayeon and Hyungcheol at home. Nayeon takes a shower while Hyung-cheol is sleeping and masturbates while thinking of Hyung-cheol.  Hyung-cheol woke up thinking that the moaning in the bathroom was democratic.  Nayeon is surprised to see her masturbating, but she cannot overcome her excitement and attacks her.  When the two sexes were in full swing, Min-ju, who came back home, sees it.  That night, he goes to Dongjin's room and tells the truth...","['Drama', 'Romance']",/koz8dWFO3IzfKIRUaBpTSnUfrrD.jpg,5.2,[]
The Wraith,"Packard Walsh and his motorized gang control and terrorize an Arizona desert town where they force drivers to drag-race so they can 'win' their vehicles. After Walsh beats the decent teenager Jamie Hankins to death after finding him with his girlfriend, a mysterious power creates Jake Kesey, an extremely cool motor-biker who has a car which is invincible. Jake befriends Jamie's girlfriend Keri Johnson, takes Jamie's sweet brother Bill under his wing and manages what Sheriff Loomis couldn't; eliminate Packard's criminal gang the hard way...","['Action', 'Science Fiction']",/vHrNnqqRYWzkkrJV8MtmUGgC4Kk.jpg,6.385,[]
Kill Boksoon,"At work, she's a renowned assassin. At home, she's a single mom to a teenage daughter. Killing? That's easy. It's parenting that's the hard part.","['Action', 'Drama', 'Thriller', 'Crime']",/taYgn3RRpCGlTGdaGQvnSIOzXFy.jpg,6.876,[]
Down,"A pair of coworkers gets trapped in an elevator over a long weekend, but what at first promises to be a romantic connection turns nefarious as each party begins to reveal who they truly are.","['Horror', 'Thriller', 'TV Movie']",/tWD5FXfXTRcYzXZLq0bg8hxmQrs.jpg,6.83,[]
Officer on Duty,"A demoted police inspector investigates a counterfeit jewelry racket, becoming entangled in a dangerous web of crime that puts his life at stake.","['Crime', 'Thriller']",/ucwirgaK4v9ylQyDkwoXJtDIlf7.jpg,6.924,[]
Kingdom: Ashin of the North,"Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family.","['Drama', 'Fantasy', 'Thriller']",/piGZDwFW4urLYDWGiYJMrt6hdCS.jpg,7.1,[]
Red Sorghum,"An old leper who owned a remote sorghum winery dies. Jiu'er, the wife bought by the leper, and her lover, identified only as ""my Grandpa"" by the narrator, take over the winery and set up an idealized quasi-matriarchal community headed by Jiu'er. When the Japanese invaders subject the area to their rule and cut down the sorghum to make way for a road, the community rises up and resists as the sorghum grows anew.","['Drama', 'Romance', 'History']",/2CP2eazEBKJ3njm4HM63pMfs5tW.jpg,7.146,[]
A Gorilla Story: Told by David Attenborough,"Veteran naturalist Sir David Attenborough tells the story of a remarkable group of gorillas, from his first encounter in the '70s to the present day.",['Documentary'],/2gEOMu9Vo9DtkqzYF6s27ArjZDj.jpg,7.409,[]
Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the release of their imprisoned leader. Intelligence expert David Grant suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.","['Action', 'Adventure', 'Drama', 'Thriller']",/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg,6.342,[]
Deuce Bigalow: European Gigolo,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.,['Comedy'],/yXdQ4UGDFCsPrynJOdIk20AYLus.jpg,5.298,[]
Fled,"During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.",['Action'],/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg,5.7,[]
"The French Dispatch of the Liberty, Kansas Evening Sun","The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.","['Drama', 'Comedy']",/6JXR3KJH5roiBCjWFt09xfgxHZc.jpg,7.0,[]
Blood Father,An ex-con reconnects with his estranged teenage daughter while fighting to keep her alive after she becomes a target of violent drug dealers.,"['Action', 'Thriller', 'Drama']",/xgzmEJNM2ePcwwDZOGGznwPPnsc.jpg,6.162,[]
Molester Diary: A Man Who Kept Stroking Ass,A manga artist stumbles into the sleazy world of perverts who stalk trains looking for women to molest. He discovers quickly that he is very much one of them and even finds love along the way. The first in the alarmingly long-running Molester Diary series.,[],/iJL6OF6aEE0aBxj1kPgZFIk7370.jpg,6.0,[]
Redline,"A daredevil driver is determined to compete in Redline, the most popular race in the galaxy. The race only occurs every five years, but in order to participate he must overcome the mafia, the government and even love.","['Animation', 'Action', 'Science Fiction']",/yUkH0y9OsY7J08Dvfzi1P0di559.jpg,7.507,[]
The Poughkeepsie Tapes,"When hundreds of videotapes showing torture, murder and dismemberment are found in an abandoned house, they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen.","['Horror', 'Mystery', 'Crime', 'Thriller']",/8ppkhu3pO3fnXr05YeE7ryKloVd.jpg,6.541,[]
The Quick and the Dead,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.","['Western', 'Action', 'Drama', 'Romance', 'Thriller']",/yxKhjWsFTyegjD7vDAg7jSN2uv3.jpg,6.5,[]
Dragon Ball Z: Bojack Unbound,"Mr. Money is holding another World Martial Arts Tournament and Mr. Satan invites everyone in the world to join in. Little does he know that Bojack, an ancient villain who has escaped his prison, is competing. Since Goku is currently dead, it is up to Gohan, Vegeta, and Trunks to defeat Bojack and his henchman.","['Action', 'Animation', 'Science Fiction']",/iihTK9Af8G1ZzBjkIIAV4qQMkzF.jpg,7.177,[]
